node,year_construction,capacity_existing
LV,2001,0.0010767208323068543
LV,2002,0.017267983552196938
LV,2003,0.004631824951040202
LV,2004,0.008594996356292217
LV,2005,0.011085966116671812
LV,2006,0.016306699861530972
LV,2007,0.019305633758776374
LV,2008,0.02015755890433012
LV,2009,0.0010767208323068543
LV,2010,0.010433795369804388
LV,2011,0.009083147840513853
LV,2012,0.006338615036263062
LV,2013,0.012219357594478454
LV,2014,0.01318454092897658
LV,2015,0.013371858502720947
LV,2016,0.0010767208323068543
LV,2017,0.0010767208323068543
LV,2018,0.004864717268002313
LV,2019,0.0054961447513874615
LV,2020,0.007778623232871524
NL,1994,0.040826312102083914
NL,1995,0.00557731931169624
NL,1996,0.00557731931169624
NL,1997,0.08996403753532524
NL,1998,0.04112530659909043
NL,1999,0.04851039286245435
NL,2000,0.028801141751533914
NL,2001,0.00557731931169624
NL,2002,0.04110480654001666
NL,2003,0.018431698452503933
NL,2004,0.028028738332850123
NL,2005,0.05435670852895851
NL,2006,0.037905549615289504
NL,2007,0.09237615129139584
NL,2008,0.00557731931169624
NL,2009,0.031900320667082205
NL,2010,0.00557731931169624
NL,2011,0.19035639556219477
NL,2012,0.00557731931169624
NL,2013,0.011113831869874805
NL,2014,0.2549106550208622
NL,2015,0.020747368610556993
NL,2016,0.0376557129453715
NL,2017,0.12479331958143808
NL,2018,0.15223905978015853
NL,2019,0.21671407930033576
NL,2020,0.24199421385208483
NO,1994,0.1213009915092261
NO,1995,0.15587716061908657
NO,1996,0.1213009915092261
NO,1997,0.16561630187378915
NO,1998,0.14636002448046023
NO,1999,0.1213009915092261
NO,2000,0.21271358917018562
NO,2001,0.1213009915092261
NO,2002,0.1213009915092261
NO,2003,0.1213009915092261
NO,2004,0.25507157231535665
NO,2005,0.21386332678118647
NO,2006,0.1213009915092261
NO,2007,0.27966002243303
NO,2008,0.16797256311112602
NO,2009,0.1213009915092261
NO,2010,0.19913868515540067
NO,2011,0.1648223318054515
NO,2012,0.16898260355544378
NO,2013,0.19068560125036338
NO,2014,0.1519197829686701
NO,2015,0.13150050339111807
NO,2016,0.1213009915092261
NO,2017,0.1213009915092261
NO,2018,0.14588828071790283
NO,2019,0.14634704288084807
NO,2020,0.16416667937545504
NO,2021,0.09627464168580913
PL,2009,0.00045669698428094097
PL,2010,0.011635807806258322
PL,2011,0.0266833456173598
PL,2012,0.019874447242715643
PL,2013,0.03682128973115449
PL,2014,0.05892925988686307
PL,2015,1.4775748107166236
PL,2017,0.018684002819232104
PL,2019,0.157390824714152
PL,2020,0.0371876026893907
PT,1994,0.0058894612565853766
PT,1995,0.008466680365396325
PT,1996,0.0022025987566200033
PT,1997,0.011220101203471961
PT,1998,0.009311393511173527
PT,1999,0.009491897635034836
PT,2000,0.004780729787371149
PT,2001,0.0022025987566200033
PT,2002,0.005471626966419193
PT,2003,0.011069947003945046
PT,2004,0.0028303060964892245
PT,2005,0.0022025987566200033
PT,2006,0.020454814549230167
PT,2007,0.00873782751893307
PT,2008,0.011383171169242166
PT,2009,0.002324169437710772
PT,2010,0.028122503961938994
PT,2011,0.010658947598673604
PT,2012,0.0022025987566200033
PT,2013,0.0022025987566200033
PT,2014,0.3368746697177237
PT,2015,0.004539974615273735
PT,2016,0.012626539274072245
PT,2017,0.0064208148898627915
PT,2018,0.009805319948172344
PT,2019,0.013590003103043686
PT,2020,0.016739361229626885
PT,2021,0.005182962699100454
RO,1994,0.0028068625007792083
RO,1998,0.003619524174432375
RO,1999,0.006537441174930622
RO,2000,0.0024758881749021994
RO,2001,0.013165876648284655
RO,2003,0.0051467764909955485
RO,2005,0.0053444825947483975
RO,2006,0.005078708163082175
RO,2007,0.011827255332670513
RO,2008,0.0026639244051232507
RO,2009,0.004276710662003571
RO,2010,0.0060586683706184054
RO,2011,0.005819610196512923
RO,2012,0.00040244308149040394
RO,2013,0.004007757904043028
RO,2014,0.0069998200555660105
RO,2015,0.0015732589153772936
RO,2018,0.0005848445876560249
RO,2019,0.002296327226249207
RO,2021,0.003395634010962168
SE,1994,0.07037446638186731
SE,1995,0.07037446638186731
SE,1996,0.07037446638186731
SE,1997,0.15947931528644388
SE,1998,0.07164721522940802
SE,1999,0.07451275166867298
SE,2000,0.24562229366516308
SE,2001,0.07037446638186731
SE,2002,0.07037446638186731
SE,2003,0.07037446638186731
SE,2004,0.17485210617660102
SE,2005,0.0721814403185296
SE,2006,0.16216295021344723
SE,2007,0.09102092574722168
SE,2008,0.07037446638186731
SE,2009,0.07481611100520814
SE,2010,0.07037446638186731
SE,2011,0.40873568518423603
SE,2012,0.07037446638186731
SE,2013,0.1693035967928391
SE,2014,0.14989710825281835
SE,2015,0.1546035793289893
SE,2016,0.09036982465896434
SE,2017,0.07037446638186731
SE,2018,0.12018862495613852
SE,2019,0.07037446638186731
SE,2020,0.16326735129227932
SE,2021,0.050092848207661266
SI,1994,0.0343077206915653
SI,1995,0.0029405507036260447
SI,1996,0.0029405507036260447
SI,1997,0.021902279479974335
SI,1998,0.0029405507036260447
SI,1999,0.0029405507036260447
SI,2000,0.0029405507036260447
SI,2001,0.0029405507036260447
SI,2002,0.04061204664597327
SI,2003,0.0029405507036260447
SI,2004,0.01815003830805244
SI,2005,0.0029405507036260447
SI,2006,0.032479896644633896
SI,2007,0.027550338170012127
SI,2008,0.011604230088672913
SI,2009,0.0064949994333417535
SI,2010,0.0029405507036260447
SI,2011,0.028178062272256287
SI,2012,0.041166592103873766
SI,2013,0.018014222804576603
SI,2014,0.057078859268451965
SI,2015,0.004637739553189144
SI,2016,0.0029405507036260447
SI,2017,0.04675721099167176
SI,2018,0.03978509224260474
SI,2019,0.045092322271380825
SI,2020,0.003994006390287716
SK,1995,0.05583224965855671
SK,1996,0.008064145832693659
SK,1997,0.0007626333434300747
SK,1999,0.07411179737161061
SK,2001,0.078010040891765
SK,2002,0.03453318035404196
SK,2003,0.0035599350463847435
SK,2004,0.03785618399339674
SK,2006,0.014826892535901026
SK,2007,0.06740053961537662
SK,2009,0.010912282790759398
SK,2011,0.13753524607130163
SK,2013,0.014613756932696398
SK,2014,0.05471020406339988
SK,2015,0.03091547499308167
SK,2019,0.019962207211098315
SK,2020,0.0712281904325236
UK,1994,0.3017735514809767
UK,1995,0.3988756923675418
UK,1996,0.13644442811911037
UK,1997,0.9387315381180719
UK,1998,0.1479143214286223
UK,1999,0.30913730882869744
UK,2000,0.20301698961133488
UK,2001,0.13644442811911037
UK,2002,0.7790298755293532
UK,2003,0.38097878361344206
UK,2004,0.13644442811911037
UK,2005,0.7263326810458526
UK,2006,0.5647609293948859
UK,2007,0.5802242450226539
UK,2008,0.13644442811911037
UK,2009,0.5838782125404741
UK,2010,0.13644442811911037
UK,2011,0.16178319821186643
UK,2012,0.13644442811911037
UK,2013,0.13644442811911037
UK,2014,0.8951857349984899
UK,2015,1.2628591890271719
UK,2016,0.13644442811911037
UK,2017,0.13644442811911037
UK,2018,0.13644442811911037
UK,2019,0.13644442811911037
UK,2020,0.13644442811911037
